section,a1,a2,a3,a4,a5,a6,a7
INDEXES,auth,sessions,sessions_oauth_client_id_idx,CREATE INDEX sessions_oauth_client_id_idx ON auth.sessions USING btree (oauth_client_id),null,null,null
INDEXES,auth,sessions,sessions_pkey,CREATE UNIQUE INDEX sessions_pkey ON auth.sessions USING btree (id),null,null,null
INDEXES,auth,sessions,sessions_user_id_idx,CREATE INDEX sessions_user_id_idx ON auth.sessions USING btree (user_id),null,null,null
INDEXES,auth,sessions,user_id_created_at_idx,"CREATE INDEX user_id_created_at_idx ON auth.sessions USING btree (user_id, created_at)",null,null,null
INDEXES,auth,sso_domains,sso_domains_domain_idx,CREATE UNIQUE INDEX sso_domains_domain_idx ON auth.sso_domains USING btree (lower(domain)),null,null,null
INDEXES,auth,sso_domains,sso_domains_pkey,CREATE UNIQUE INDEX sso_domains_pkey ON auth.sso_domains USING btree (id),null,null,null
INDEXES,auth,sso_domains,sso_domains_sso_provider_id_idx,CREATE INDEX sso_domains_sso_provider_id_idx ON auth.sso_domains USING btree (sso_provider_id),null,null,null
INDEXES,auth,sso_providers,sso_providers_pkey,CREATE UNIQUE INDEX sso_providers_pkey ON auth.sso_providers USING btree (id),null,null,null
INDEXES,auth,sso_providers,sso_providers_resource_id_idx,CREATE UNIQUE INDEX sso_providers_resource_id_idx ON auth.sso_providers USING btree (lower(resource_id)),null,null,null
INDEXES,auth,sso_providers,sso_providers_resource_id_pattern_idx,CREATE INDEX sso_providers_resource_id_pattern_idx ON auth.sso_providers USING btree (resource_id text_pattern_ops),null,null,null
INDEXES,auth,users,confirmation_token_idx,CREATE UNIQUE INDEX confirmation_token_idx ON auth.users USING btree (confirmation_token) WHERE ((confirmation_token)::text !~ '^[0-9 ]*$'::text),null,null,null
INDEXES,auth,users,email_change_token_current_idx,CREATE UNIQUE INDEX email_change_token_current_idx ON auth.users USING btree (email_change_token_current) WHERE ((email_change_token_current)::text !~ '^[0-9 ]*$'::text),null,null,null
INDEXES,auth,users,email_change_token_new_idx,CREATE UNIQUE INDEX email_change_token_new_idx ON auth.users USING btree (email_change_token_new) WHERE ((email_change_token_new)::text !~ '^[0-9 ]*$'::text),null,null,null
INDEXES,auth,users,reauthentication_token_idx,CREATE UNIQUE INDEX reauthentication_token_idx ON auth.users USING btree (reauthentication_token) WHERE ((reauthentication_token)::text !~ '^[0-9 ]*$'::text),null,null,null
INDEXES,auth,users,recovery_token_idx,CREATE UNIQUE INDEX recovery_token_idx ON auth.users USING btree (recovery_token) WHERE ((recovery_token)::text !~ '^[0-9 ]*$'::text),null,null,null
INDEXES,auth,users,users_email_partial_key,CREATE UNIQUE INDEX users_email_partial_key ON auth.users USING btree (email) WHERE (is_sso_user = false),null,null,null
INDEXES,auth,users,users_instance_id_email_idx,"CREATE INDEX users_instance_id_email_idx ON auth.users USING btree (instance_id, lower((email)::text))",null,null,null
INDEXES,auth,users,users_instance_id_idx,CREATE INDEX users_instance_id_idx ON auth.users USING btree (instance_id),null,null,null
INDEXES,auth,users,users_is_anonymous_idx,CREATE INDEX users_is_anonymous_idx ON auth.users USING btree (is_anonymous),null,null,null
INDEXES,auth,users,users_phone_key,CREATE UNIQUE INDEX users_phone_key ON auth.users USING btree (phone),null,null,null
INDEXES,auth,users,users_pkey,CREATE UNIQUE INDEX users_pkey ON auth.users USING btree (id),null,null,null
INDEXES,public,category_templates,category_templates_pkey,"CREATE UNIQUE INDEX category_templates_pkey ON public.category_templates USING btree (category_id, global_template_id)",null,null,null
INDEXES,public,global_templates,global_templates_pkey,CREATE UNIQUE INDEX global_templates_pkey ON public.global_templates USING btree (id),null,null,null
INDEXES,public,group_memberships,group_memberships_pkey,"CREATE UNIQUE INDEX group_memberships_pkey ON public.group_memberships USING btree (user_id, group_id)",null,null,null
INDEXES,public,group_templates,group_templates_pkey,CREATE UNIQUE INDEX group_templates_pkey ON public.group_templates USING btree (id),null,null,null
INDEXES,public,groups,groups_pkey,CREATE UNIQUE INDEX groups_pkey ON public.groups USING btree (id),null,null,null
INDEXES,public,groups,idx_groups_parent_group_id,CREATE INDEX idx_groups_parent_group_id ON public.groups USING btree (parent_group_id),null,null,null
INDEXES,public,roles,roles_name_key,CREATE UNIQUE INDEX roles_name_key ON public.roles USING btree (name),null,null,null
INDEXES,public,roles,roles_pkey,CREATE UNIQUE INDEX roles_pkey ON public.roles USING btree (id),null,null,null
INDEXES,public,template_categories,template_categories_pkey,CREATE UNIQUE INDEX template_categories_pkey ON public.template_categories USING btree (id),null,null,null
INDEXES,public,user_roles,user_roles_pkey,CREATE UNIQUE INDEX user_roles_pkey ON public.user_roles USING btree (user_id),null,null,null
INDEXES,public,yacht_owners,yacht_owners_pkey,"CREATE UNIQUE INDEX yacht_owners_pkey ON public.yacht_owners USING btree (yacht_id, user_id)",null,null,null
INDEXES,public,yacht_tasks,yacht_tasks_pkey,CREATE UNIQUE INDEX yacht_tasks_pkey ON public.yacht_tasks USING btree (id),null,null,null
INDEXES,public,yacht_tasks,yacht_tasks_unique_open_per_yacht_global_template,"CREATE UNIQUE INDEX yacht_tasks_unique_open_per_yacht_global_template ON public.yacht_tasks USING btree (yacht_id, origin_global_template_id) WHERE ((origin_global_template_id IS NOT NULL) AND (deleted_at IS NULL) AND (status <> 'approved'::text))",null,null,null
INDEXES,public,yacht_tasks,yacht_tasks_unique_open_per_yacht_group_template,"CREATE UNIQUE INDEX yacht_tasks_unique_open_per_yacht_group_template ON public.yacht_tasks USING btree (yacht_id, group_template_id) WHERE ((group_template_id IS NOT NULL) AND (deleted_at IS NULL) AND (status <> 'approved'::text))",null,null,null
INDEXES,public,yachts,yachts_pkey,CREATE UNIQUE INDEX yachts_pkey ON public.yachts USING btree (id),null,null,null
INDEXES,realtime,messages,messages_inserted_at_topic_index,"CREATE INDEX messages_inserted_at_topic_index ON ONLY realtime.messages USING btree (inserted_at DESC, topic) WHERE ((extension = 'broadcast'::text) AND (private IS TRUE))",null,null,null
INDEXES,realtime,messages,messages_pkey,"CREATE UNIQUE INDEX messages_pkey ON ONLY realtime.messages USING btree (id, inserted_at)",null,null,null
INDEXES,realtime,schema_migrations,schema_migrations_pkey,CREATE UNIQUE INDEX schema_migrations_pkey ON realtime.schema_migrations USING btree (version),null,null,null
INDEXES,realtime,subscription,ix_realtime_subscription_entity,CREATE INDEX ix_realtime_subscription_entity ON realtime.subscription USING btree (entity),null,null,null
INDEXES,realtime,subscription,pk_subscription,CREATE UNIQUE INDEX pk_subscription ON realtime.subscription USING btree (id),null,null,null
INDEXES,realtime,subscription,subscription_subscription_id_entity_filters_action_filter_key,"CREATE UNIQUE INDEX subscription_subscription_id_entity_filters_action_filter_key ON realtime.subscription USING btree (subscription_id, entity, filters, action_filter)",null,null,null
INDEXES,storage,buckets,bname,CREATE UNIQUE INDEX bname ON storage.buckets USING btree (name),null,null,null
INDEXES,storage,buckets,buckets_pkey,CREATE UNIQUE INDEX buckets_pkey ON storage.buckets USING btree (id),null,null,null
INDEXES,storage,buckets_analytics,buckets_analytics_pkey,CREATE UNIQUE INDEX buckets_analytics_pkey ON storage.buckets_analytics USING btree (id),null,null,null
INDEXES,storage,buckets_analytics,buckets_analytics_unique_name_idx,CREATE UNIQUE INDEX buckets_analytics_unique_name_idx ON storage.buckets_analytics USING btree (name) WHERE (deleted_at IS NULL),null,null,null
INDEXES,storage,buckets_vectors,buckets_vectors_pkey,CREATE UNIQUE INDEX buckets_vectors_pkey ON storage.buckets_vectors USING btree (id),null,null,null
INDEXES,storage,migrations,migrations_name_key,CREATE UNIQUE INDEX migrations_name_key ON storage.migrations USING btree (name),null,null,null
INDEXES,storage,migrations,migrations_pkey,CREATE UNIQUE INDEX migrations_pkey ON storage.migrations USING btree (id),null,null,null
INDEXES,storage,objects,bucketid_objname,"CREATE UNIQUE INDEX bucketid_objname ON storage.objects USING btree (bucket_id, name)",null,null,null
INDEXES,storage,objects,idx_objects_bucket_id_name,"CREATE INDEX idx_objects_bucket_id_name ON storage.objects USING btree (bucket_id, name COLLATE ""C"")",null,null,null
INDEXES,storage,objects,idx_objects_bucket_id_name_lower,"CREATE INDEX idx_objects_bucket_id_name_lower ON storage.objects USING btree (bucket_id, lower(name) COLLATE ""C"")",null,null,null
INDEXES,storage,objects,name_prefix_search,CREATE INDEX name_prefix_search ON storage.objects USING btree (name text_pattern_ops),null,null,null
INDEXES,storage,objects,objects_pkey,CREATE UNIQUE INDEX objects_pkey ON storage.objects USING btree (id),null,null,null
INDEXES,storage,s3_multipart_uploads,idx_multipart_uploads_list,"CREATE INDEX idx_multipart_uploads_list ON storage.s3_multipart_uploads USING btree (bucket_id, key, created_at)",null,null,null
INDEXES,storage,s3_multipart_uploads,s3_multipart_uploads_pkey,CREATE UNIQUE INDEX s3_multipart_uploads_pkey ON storage.s3_multipart_uploads USING btree (id),null,null,null
INDEXES,storage,s3_multipart_uploads_parts,s3_multipart_uploads_parts_pkey,CREATE UNIQUE INDEX s3_multipart_uploads_parts_pkey ON storage.s3_multipart_uploads_parts USING btree (id),null,null,null
INDEXES,storage,vector_indexes,vector_indexes_name_bucket_id_idx,"CREATE UNIQUE INDEX vector_indexes_name_bucket_id_idx ON storage.vector_indexes USING btree (name, bucket_id)",null,null,null
INDEXES,storage,vector_indexes,vector_indexes_pkey,CREATE UNIQUE INDEX vector_indexes_pkey ON storage.vector_indexes USING btree (id),null,null,null
INDEXES,vault,secrets,secrets_name_idx,CREATE UNIQUE INDEX secrets_name_idx ON vault.secrets USING btree (name) WHERE (name IS NOT NULL),null,null,null
INDEXES,vault,secrets,secrets_pkey,CREATE UNIQUE INDEX secrets_pkey ON vault.secrets USING btree (id),null,null,null
RLS_ENABLED,auth,audit_log_entries,true,false,null,null,null
RLS_ENABLED,auth,flow_state,true,false,null,null,null
RLS_ENABLED,auth,identities,true,false,null,null,null
RLS_ENABLED,auth,instances,true,false,null,null,null
RLS_ENABLED,auth,mfa_amr_claims,true,false,null,null,null
RLS_ENABLED,auth,mfa_challenges,true,false,null,null,null
RLS_ENABLED,auth,mfa_factors,true,false,null,null,null
RLS_ENABLED,auth,oauth_authorizations,false,false,null,null,null
RLS_ENABLED,auth,oauth_client_states,false,false,null,null,null
RLS_ENABLED,auth,oauth_clients,false,false,null,null,null
RLS_ENABLED,auth,oauth_consents,false,false,null,null,null
RLS_ENABLED,auth,one_time_tokens,true,false,null,null,null
RLS_ENABLED,auth,refresh_tokens,true,false,null,null,null
RLS_ENABLED,auth,saml_providers,true,false,null,null,null
RLS_ENABLED,auth,saml_relay_states,true,false,null,null,null
RLS_ENABLED,auth,schema_migrations,true,false,null,null,null
RLS_ENABLED,auth,sessions,true,false,null,null,null
RLS_ENABLED,auth,sso_domains,true,false,null,null,null
RLS_ENABLED,auth,sso_providers,true,false,null,null,null
RLS_ENABLED,auth,users,true,false,null,null,null
RLS_ENABLED,public,category_templates,true,false,null,null,null
RLS_ENABLED,public,global_templates,true,false,null,null,null
RLS_ENABLED,public,group_memberships,true,false,null,null,null
RLS_ENABLED,public,group_templates,true,false,null,null,null
RLS_ENABLED,public,groups,true,false,null,null,null
RLS_ENABLED,public,roles,false,false,null,null,null
RLS_ENABLED,public,template_categories,true,false,null,null,null
RLS_ENABLED,public,user_roles,true,false,null,null,null
RLS_ENABLED,public,yacht_owners,true,false,null,null,null
RLS_ENABLED,public,yacht_tasks,true,false,null,null,null
RLS_ENABLED,public,yachts,true,false,null,null,null
RLS_ENABLED,realtime,messages,true,false,null,null,null
RLS_ENABLED,realtime,schema_migrations,false,false,null,null,null
RLS_ENABLED,realtime,subscription,false,false,null,null,null
RLS_ENABLED,storage,buckets,true,false,null,null,null
RLS_ENABLED,storage,buckets_analytics,true,false,null,null,null
RLS_ENABLED,storage,buckets_vectors,true,false,null,null,null
RLS_ENABLED,storage,migrations,true,false,null,null,null
RLS_ENABLED,storage,objects,true,false,null,null,null
RLS_ENABLED,storage,s3_multipart_uploads,true,false,null,null,null
RLS_ENABLED,storage,s3_multipart_uploads_parts,true,false,null,null,null
RLS_ENABLED,storage,vector_indexes,true,false,null,null,null
RLS_ENABLED,vault,secrets,false,false,null,null,null
RLS_POLICIES,public,category_templates,category_templates_delete_admin,DELETE,{authenticated},is_admin(),null
RLS_POLICIES,public,category_templates,category_templates_insert_admin,INSERT,{authenticated},null,is_admin()
RLS_POLICIES,public,category_templates,category_templates_select_admin_all,SELECT,{authenticated},is_admin(),null
RLS_POLICIES,public,category_templates,category_templates_select_manager_crew_visible,SELECT,{authenticated},"(current_user_role() = ANY (ARRAY['manager'::text, 'crew'::text]))",null
RLS_POLICIES,public,category_templates,category_templates_update_admin,UPDATE,{authenticated},is_admin(),is_admin()
RLS_POLICIES,public,global_templates,global_templates_delete_admin,DELETE,{authenticated},is_admin(),null
RLS_POLICIES,public,global_templates,global_templates_insert_admin,INSERT,{authenticated},null,is_admin()
RLS_POLICIES,public,global_templates,global_templates_select_admin_all,SELECT,{authenticated},is_admin(),null
RLS_POLICIES,public,global_templates,global_templates_select_manager_crew_visible,SELECT,{authenticated},"(current_user_role() = ANY (ARRAY['manager'::text, 'crew'::text]))",null
RLS_POLICIES,public,global_templates,global_templates_update_admin,UPDATE,{authenticated},is_admin(),is_admin()
RLS_POLICIES,public,group_memberships,group_memberships_delete_admin,DELETE,{authenticated},is_admin(),null
RLS_POLICIES,public,group_memberships,group_memberships_insert_admin,INSERT,{authenticated},null,is_admin()
RLS_POLICIES,public,group_memberships,group_memberships_select_admin_all,SELECT,{authenticated},is_admin(),null
RLS_POLICIES,public,group_memberships,group_memberships_select_manager_crew_in_groups,SELECT,{authenticated},"((current_user_role() = ANY (ARRAY['manager'::text, 'crew'::text])) AND (group_id IN ( SELECT user_group_ids() AS user_group_ids)))",null
